,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FI,FTNT,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,TEAM,TMUS,TSLA,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM
INTU,0.7682989403996725,0.696770545362408,0.944575573335242,0.11689767416199336,0.3534813570464249,0.5259686190858583,-0.8379346981626683,0.11365479846136796,0.8710854963951854,0.7078106992544745,0.32658610684427164,0.9050379888005798,0.40025490743020503,0.12817313039693184,0.8796742901728376,-0.32376438239098454,-0.649722722451436,0.9033574723871156,0.8069917734912867,0.8860548607293957,0.8634332842186816,0.7240465106968107,0.8307819414134439,0.9361883740123059,0.8626175685609524,0.8894660348612277,0.696216740931779,0.40544435663443606,0.04518217861817195,0.8991911575754873,0.7969591104345243,0.7177888959313264,-0.6737925542501904,-0.4063584249452053,0.406949208101027,-0.310482260570566,-0.8186760097567296,-0.5917191869844652,0.6803721966915295,0.813641963184752,0.6629895539724296,0.090429210269242,-0.35279005562710813,-0.7132396467773019,0.908674062538508,0.9064461768496138,-0.5812039684337071,0.09232175657142715,-0.7962819389569383,0.915562579622152,1.0,0.4962303619652965,-0.7514592494200547,-0.6022795003754197,-0.8660598972564572,0.8536204415158192,-0.6723674628674373,0.8856919392156501,0.817586879436118,0.9148285032458902,0.3121166515544132,0.16720429326803563,0.7215499660821352,0.8839388394547726,0.31868194237729436,-0.8383773274201622,0.6629112224608948,0.8310472767776743,0.8543862221371944,0.7829341939085579,0.8929895185159628,0.7286477380273774,0.8824217289177734,0.4742516004504372,0.7514006517339945,0.8626756989130926,0.45236441875517264,0.9132066643139644,0.5157244725180523,-0.3476987188063791,-0.6924623297708586,-0.07783137730785053,0.633745553793141,0.4852497178576225,-0.4414869880104012,0.7099890918586669,-0.12056679589951894,0.910587838041522,0.8160279125334735,-0.12749150409982235,0.7589390689180052,-0.5325514754703422,0.8931532522147358,0.8031986204874086,-0.8916345267543736,-0.35396786306508343,0.8963652992623836,-0.8266249135971189,-0.24579580072868462
ISRG,0.7814356441913861,0.46735750994563924,0.5664206846107862,0.3756074950857118,0.10039957464396543,0.19036512541367534,-0.3735430167180007,0.29642268041099895,0.6311167558086971,0.7038624233632452,-0.25677193402520543,0.6784205631187357,0.568221799835045,0.5515071124672825,0.6743642320024552,0.317460003048103,0.09803322170306307,0.4976175198926285,0.32287565443831046,0.5756789409742602,0.35744771728399605,0.07851393666850796,0.5803185640504646,0.5245960336599466,0.7183907520186718,0.45890776998610694,0.28627138003612784,0.7558496776809505,0.6484084115066479,0.6288769934487065,0.41521257142952145,0.7397186201268028,-0.03608023191383112,0.3684232348098718,0.6857936817479398,0.022172338660784868,-0.3915755016640137,-0.19319398070513208,-0.0805094945450308,0.6063231655675867,0.670711414917238,0.5945741615216391,-0.1968397942531459,-0.5399317794644375,0.6402689539939671,0.6450212661597752,0.04712385536304416,0.38808581599810804,-0.246782502421027,0.5287169447813317,0.4962303619652965,1.0,-0.475371807940603,-0.49654153538599327,-0.3702278113819599,0.6003495830076452,-0.420614477038108,0.6852392953689094,0.6522837663149085,0.5302673425498254,0.4041319892815392,0.7350303671989669,0.33067098830860925,0.6575829990443495,0.778997959489811,-0.47068267644131995,0.7323762987854319,0.7367480846393623,0.5471546170990597,0.7004137154173665,0.6811733599922473,0.5642971699101285,0.32028308272086137,0.5528625115029011,0.7793961170221373,0.6193821319575638,0.26525762953808496,0.5414463153321076,-0.21449447336316854,0.4381802453762689,-0.373260058023539,-0.20361975430328072,-0.044062728102540305,0.0019480097541722636,-0.16312565211789049,0.43677444664436493,-0.10720663622290985,0.5517969004504729,0.30535313377405193,-0.4628365830398463,0.6086513453709226,-0.02043201534509168,0.7073764339633533,0.6705718126963823,-0.4021653475617697,-0.2915934323296007,0.6228950879272573,-0.3591035810273457,-0.22810545290603354
JD,-0.8165089812535861,-0.5969647650070525,-0.7304741783787719,-0.2048470388804274,0.15219141914301657,-0.17224317984812096,0.8123450286852509,-0.19759560673299456,-0.7407385431840758,-0.78867816171301,0.048663545529963166,-0.785453513251548,-0.604260649825775,-0.1383101118964742,-0.7744998409523473,0.07915513094812686,0.4374459087330798,-0.8055517947551493,-0.44929351098324677,-0.8900153899093705,-0.5805048556235195,-0.32152126677749643,-0.6140044201753246,-0.7273690845571266,-0.873991725478186,-0.8409795948565921,-0.51941105503205,-0.09143835887354461,0.11722961636662736,-0.7158812792098047,-0.4459436648031462,-0.5140044685948387,0.5741008564232519,0.2901051526943739,-0.2856608818977898,0.4730178414872268,0.8624755971741414,0.6324205473115806,-0.3731038773267951,-0.8188168422338633,-0.6805234045989758,-0.34552745315859484,0.28285840306259613,0.8048002682787253,-0.8272132732869574,-0.8272788498865701,0.7583268073493604,-0.001177448363820261,0.6371399568516646,-0.687145243629064,-0.7514592494200547,-0.475371807940603,1.0,0.7800628126313719,0.7892146525506513,-0.5902994948216193,0.7210303402263114,-0.7503894649125121,-0.7466880079333552,-0.6911840027060089,-0.16436864966065767,-0.3650749033620682,-0.7429015286404937,-0.8937151695378757,-0.4334505097044178,0.9198819947790758,-0.5269659129621308,-0.8617999494199395,-0.7450733945004013,-0.5912828375360328,-0.8450134086346083,-0.4502871936043335,-0.6142951218426643,-0.42853698973029797,-0.7947487575398745,-0.8630407979897847,0.12115002395143497,-0.7219733958363751,-0.09771758852375902,0.167456207534934,0.7873795575147537,0.3738428253805474,-0.577397876123632,0.05356966443405378,0.47121847711854875,-0.952139743918242,0.6014528242639846,-0.8268119038947416,-0.623735142120425,0.2631622088999795,-0.6551400865654301,0.567617368551142,-0.8079833800211197,-0.7991697879183672,0.8457637168558367,0.2820801377574562,-0.739594854860197,0.7375800020322495,0.5716259455215598
KDP,-0.704553801599166,-0.4283854743508868,-0.6756444044599593,-0.005380211001038294,0.16415870831553941,-0.22396751994896877,0.7963072219963394,-0.032629860309366536,-0.677753890047101,-0.7244170352008993,0.06937065623941985,-0.7167632797183391,-0.409856579503486,-0.22996124894973996,-0.7515550421681739,0.13034914519880544,0.27320811684296736,-0.619003754980663,-0.43192936611166644,-0.7689579323175638,-0.5726214773713358,-0.3110133247002473,-0.5831500505957752,-0.659465916674089,-0.7884279991639502,-0.7273552272061443,-0.37062239941617864,-0.31931694221680873,-0.15074178206865593,-0.6494965860909615,-0.4219843572046424,-0.563153211107457,0.5393126419479937,0.33168616611705076,-0.4036108674217473,0.2794041418770174,0.7853783731064131,0.6561801126001539,-0.33787348846133874,-0.7321145981920401,-0.4954141758589252,-0.2896150473238943,0.40950846927117907,0.7450026715125734,-0.7657462847794366,-0.762868289409268,0.5266039562193718,0.06905134645262688,0.6342018236249328,-0.5773573253329539,-0.6022795003754197,-0.49654153538599327,0.7800628126313719,1.0,0.7222820197940492,-0.6255058466832709,0.6463200594993231,-0.6801719196067201,-0.5903827972671342,-0.5749404456551392,-0.1256527585192596,-0.1873891313664229,-0.4999654256176362,-0.803488736341001,-0.3244050181689867,0.7852491005971016,-0.5782397561629595,-0.7766776152100031,-0.6993625015554976,-0.6041090877987789,-0.7575513516729775,-0.420947397307017,-0.4699187382682501,-0.38957448025354574,-0.661125794224838,-0.761911874451405,0.07677630652850631,-0.6373365183888551,-0.1672837511601479,0.3161305393109973,0.7328888751701349,0.35172769239311824,-0.24981261254437545,0.0029996465886723872,0.49061063155684825,-0.7096789697784861,0.36724829913686274,-0.7685505802734961,-0.5253765487464784,0.39080830305967373,-0.5809291437571207,0.5633130326306746,-0.7559751145004374,-0.7659703365189454,0.7717643313054734,0.375614074954387,-0.5751045982470425,0.6730227643616234,0.563084168907108
KHC,-0.699164708782813,-0.616143011936796,-0.8995436354165531,0.046254514836128593,-0.30198124259180603,-0.39567477057487327,0.9419279470497391,-0.08939147080559372,-0.842259323478479,-0.6730102159388704,-0.2899549856634843,-0.847253971078836,-0.33920982483422923,-0.008822452383810533,-0.867279434004188,0.4273149907907534,0.669095269210402,-0.8059693682005284,-0.782458136368029,-0.8248596818999231,-0.8459465228272928,-0.6780010069547201,-0.7576850614386582,-0.8517813681811625,-0.794362358210581,-0.8300324709762994,-0.7821514769051089,-0.3042499689058538,0.09925233993641129,-0.7786629724420007,-0.6612910729311706,-0.5903186668481971,0.7663972997352013,0.5307500523391325,-0.22865319382542268,0.4448239406774367,0.8117591160250653,0.7293505946729362,-0.6458702032379463,-0.7754445143592281,-0.5203331273752676,-0.0895903539295307,0.3781228359767298,0.739804390090829,-0.8721950228445342,-0.870624130429073,0.690368733685907,0.10157816410005786,0.7962721214812154,-0.7543496731768073,-0.8660598972564572,-0.3702278113819599,0.7892146525506513,0.7222820197940492,1.0,-0.7853341314272954,0.7188551324803738,-0.812259643733761,-0.6748588061120621,-0.8176655015548313,-0.21969726768080441,0.019103677310105118,-0.5367539178457487,-0.8555026720358881,-0.19020908508374879,0.8599816600740984,-0.6679004908842567,-0.7623307014387345,-0.7187939497640254,-0.7050340863313107,-0.8793069424180795,-0.6562990397700239,-0.8327826611446626,-0.5007524912807992,-0.6397527116883448,-0.8551865569216222,-0.3189330625923303,-0.8551249012392435,-0.43547947862278874,0.48494370244474916,0.8012929419820355,0.2566980944988356,-0.5813651855321896,-0.3299799679265202,0.6958279101649532,-0.7075646849850191,0.19406137056050274,-0.8538863161583554,-0.8055628978457451,0.341574400670973,-0.7660236420979599,0.6020806545003652,-0.8546221703984185,-0.7737928934210598,0.8979752387316254,0.40881858845689534,-0.811621492639829,0.9388594573531139,0.38038704683255226
KLAC,0.7608196077092555,0.5677184532020279,0.9377549313903488,0.0715640811184533,0.33312369124010605,0.5193923210768476,-0.7923824874587007,-0.006893525404236487,0.9237579464196654,0.7797263426275175,0.20497328222981892,0.9189559010369424,0.3094355922427148,0.3920134483275725,0.9304155829959573,-0.31323507202882195,-0.5599160160402046,0.7592605034081881,0.7446500577574567,0.8270005865408572,0.8679535745046145,0.5921342627621752,0.7749639220857186,0.8846220115860463,0.8475196519405773,0.8336203316864731,0.5814865982075046,0.6440598067610688,0.3094419599575801,0.9028449902711835,0.76658415135046,0.8556312878627317,-0.5557194003434552,-0.22459333238144022,0.5158011147828057,-0.26604975748364235,-0.730599573064751,-0.6198026833345268,0.5179708349018218,0.8024339148116088,0.6165432741823639,0.08224596307973,-0.41186348856986693,-0.6873122065348299,0.8576634412730825,0.8548050483219874,-0.3669882783667536,0.11783243168220954,-0.7590055319378759,0.8721946013970195,0.8536204415158192,0.6003495830076452,-0.5902994948216193,-0.6255058466832709,-0.7853341314272954,1.0,-0.6471026150296147,0.9291810281248621,0.7327181675234975,0.8497770734081096,0.3827676557989775,0.20562868596822545,0.5736272151568206,0.8302030133944664,0.42985748147726505,-0.7565628268640888,0.8230299618484083,0.8372989038307589,0.8524884693376091,0.9161507068819132,0.8799811460145158,0.7537207759519367,0.7353002475358599,0.4252069816667985,0.7275850152455353,0.8179354974842036,0.5216707146400674,0.8644900719299284,0.4954911617837409,-0.30608799899039674,-0.675860448750273,0.032896953084236374,0.2994234822340723,0.560413518493525,-0.4060212243991226,0.5091753622411864,0.03865845895120487,0.9031031629454364,0.7063001446704029,-0.28613453438673647,0.7317488834312849,-0.4459043859869775,0.8556731847768565,0.7387385645317424,-0.7928559134160487,-0.39397825432701544,0.8565681978791464,-0.7819992945521126,-0.23082786614879666
LCID,-0.5187714319005617,-0.21496813780947271,-0.7157110679862563,0.23151786613009318,-0.1603132471398925,0.08756499238878916,0.7152836128850097,0.27823957024523094,-0.5804223277289118,-0.5203125472920905,-0.3546631496208888,-0.6570055489954413,-0.15382451283069626,0.1471854203764031,-0.7045280488047894,0.1660381849890733,0.5851983565666714,-0.5624369871336509,-0.44906544152995387,-0.667902432705688,-0.7394047513342702,-0.30925663853954233,-0.47099252990779816,-0.6158507639317167,-0.6745172993851415,-0.7645514827120363,-0.43214295807265324,-0.20719969933580207,0.031500773505686815,-0.7676393314446373,-0.2697146040711148,-0.4436376120844481,0.713282412296165,0.4096527082550053,-0.4082891288003617,0.7496282439640989,0.6782454186187021,0.5138007513995981,-0.45088917747324225,-0.5663980032052186,-0.3278154630715913,0.06755911290378921,0.6182303172719781,0.600866576458271,-0.6892975557546085,-0.6847082123232395,0.5056600909136966,0.36242498668296097,0.7852288567332861,-0.7040003539558892,-0.6723674628674373,-0.420614477038108,0.7210303402263114,0.6463200594993231,0.7188551324803738,-0.6471026150296147,1.0,-0.5872653237438626,-0.7046569191598352,-0.5173415027237229,0.1659980932578634,-0.1518761410995167,-0.39308116909486407,-0.6820983900449946,-0.21234412309994397,0.7599396505806564,-0.3769427262777413,-0.6827397036010179,-0.5792899342553701,-0.5038636214664098,-0.6848533356698185,-0.23056459004323981,-0.4385984304046234,-0.0703361594736299,-0.6659748449759145,-0.6748217620255553,-0.10399949868038381,-0.6071500182417822,-0.34694518682184733,0.2953026328918072,0.8519351781848925,0.4815026340480381,-0.42072895148322487,-0.28294211381384876,0.5574058230317809,-0.6396748547869922,0.16750599293508917,-0.7172081651832843,-0.3800499652970461,0.23459753932114985,-0.3777353990814568,0.7471617280610381,-0.7317133843292603,-0.6733357403112931,0.7968458974969366,0.706859337035895,-0.5748463814594323,0.6459389080766558,0.716797871223616
LRCX,0.9106271582030816,0.7513038461892966,0.9238659309412202,0.30098646411836477,0.21059411543679288,0.5361643146954213,-0.8315991988852574,0.28234656789855794,0.9837641766926101,0.8978335202325263,-0.004846435707941111,0.9687959081352379,0.567673280589154,0.46762130541460584,0.956930773228756,-0.16070386386061344,-0.45165498227563367,0.8916012044778153,0.7268446060442858,0.9124501398783756,0.7547583184421339,0.5547479793984746,0.8628307965444191,0.9060065091471217,0.9406726152466245,0.8408807128894965,0.6504499043719302,0.5598953123600514,0.2591551558628353,0.8654022678290126,0.8010913578785287,0.8633451366465533,-0.47049368643035216,-0.14119148699649162,0.4500432118036331,-0.18357793370565384,-0.8154429443912956,-0.6362612844998401,0.429289082112431,0.8905459455331353,0.7911423198479653,0.3330468615692395,-0.2873963940232409,-0.8113248811546899,0.9338080665240368,0.934848841085049,-0.5096852483003286,0.29817832846965703,-0.6502642874590607,0.8402273262987804,0.8856919392156501,0.6852392953689094,-0.7503894649125121,-0.6801719196067201,-0.812259643733761,0.9291810281248621,-0.5872653237438626,1.0,0.7637296899197623,0.9169746391248219,0.4971744129317817,0.39646723154937596,0.7155855165258297,0.9416904976178094,0.5948191572496028,-0.839114709542759,0.8799984017836334,0.9167600617092903,0.8969508648883066,0.9097456367315334,0.9648184500327972,0.8364270864093171,0.8034369294687033,0.6431302815911335,0.8203622455863271,0.8991912771540664,0.4036049631228943,0.8951519744040917,0.28570385026314465,-0.13772348507232157,-0.6645933755160511,-0.04791355946169398,0.3950595168377776,0.3129035566544243,-0.4103879723934938,0.7035951566420192,-0.2246171055722969,0.9209000011613266,0.7871659879846763,-0.37705329057347764,0.8468227171863155,-0.3517632362669969,0.9245947072287739,0.8094442238582569,-0.8159415880415777,-0.23110803169846172,0.9381779835907377,-0.8267613517793511,-0.22083709306275756
LULU,0.7791741311881393,0.5009101789363809,0.8039045935808724,0.11564819857333897,0.16506553150574843,0.242141754327415,-0.646593764056614,-0.017711037407049428,0.7127812827408959,0.6891580402306162,0.25096014821503165,0.8184397917488389,0.38390426869182653,0.20182256418052527,0.7723684377622497,-0.027070467784567794,-0.390153250040262,0.7349244929585722,0.5440522577819246,0.8027966276991017,0.727743377099138,0.42874428554943816,0.661944181433792,0.7978440949562108,0.8496827528188895,0.8220582910366644,0.4404378116297735,0.42301520497090656,0.20499908737290468,0.87827949116657,0.557598115709852,0.6398080113295652,-0.4548501837278556,-0.15919732931537076,0.6347063805738764,-0.362140496792977,-0.7085332512135418,-0.42848018451678827,0.48741172033719105,0.8052692911573042,0.6629609433874544,0.1814492913637578,-0.40860760908642246,-0.560335205916968,0.8104333358346838,0.8089524644747337,-0.40021918567209613,0.029137269192980774,-0.6852828048543639,0.8539370086701645,0.817586879436118,0.6522837663149085,-0.7466880079333552,-0.5903827972671342,-0.6748588061120621,0.7327181675234975,-0.7046569191598352,0.7637296899197623,1.0,0.7446219046734661,0.16930205983506727,0.44256952490379775,0.6417970886111446,0.8117489173961489,0.48151848448269163,-0.8040558734575532,0.5540977397725212,0.8589506789627867,0.7732719265155923,0.7280372101123472,0.7910215750511337,0.48430052517579053,0.5790965710767632,0.29808112605307624,0.8756476820294253,0.7970528328725163,0.2639768701331728,0.7666223801000844,0.2576085434242843,-0.05912525391996556,-0.6905868677413264,-0.17754113786798906,0.5076951440132961,0.33824993420030147,-0.21738351925082894,0.6856331391676531,-0.16054265666906767,0.805096478125072,0.5116255063179417,-0.060559609729519646,0.5975103054572026,-0.5395394962190446,0.8202673403451488,0.8744325044916968,-0.7406526753445041,-0.4298367182232369,0.7421877181042968,-0.5833508286928124,-0.45361782230945075
MAR,0.7941362983133173,0.7911178781463366,0.8947813745073891,0.19878336179630707,0.3514704849038279,0.586538051308371,-0.8186010116462854,0.2751194759600498,0.8915318165215115,0.723785451628841,0.17505835749626902,0.915630531072653,0.42586123722392,0.2597631284086445,0.8689418951093513,-0.26263648167251935,-0.521635960526684,0.9326262771876218,0.8530954364697255,0.8390188565907452,0.7973071772729966,0.7509188709177508,0.9134562510882887,0.9252822245414768,0.8502192919456872,0.7817392749080733,0.667742174768614,0.4674089489523381,0.14918857380705014,0.818475950521544,0.8967481467734868,0.7675575712244552,-0.5071755990774018,-0.29056278107206457,0.3271404207563768,-0.10924724418795537,-0.8092460316247596,-0.5864461395713112,0.6230647351598331,0.8303112720624962,0.7589496807522705,0.17676334129313917,-0.3181417906467721,-0.717504684540623,0.8799251821782638,0.8806850547741405,-0.5422032102440457,0.27116200816624497,-0.7000681625169176,0.8029865811671214,0.9148285032458902,0.5302673425498254,-0.6911840027060089,-0.5749404456551392,-0.8176655015548313,0.8497770734081096,-0.5173415027237229,0.9169746391248219,0.7446219046734661,1.0,0.4245464800904084,0.2579399081007916,0.7084917878664181,0.876357888912447,0.4573467454015022,-0.818538382965908,0.7631855025155784,0.8021454697861757,0.8230080189428993,0.8226965532177959,0.8897854288581709,0.8166993798260677,0.9014086378028292,0.6154377884886868,0.7613351237226433,0.8148781838250939,0.5009492517234932,0.9310665365967236,0.4025313742377554,-0.24069103649464738,-0.6218400942783486,-0.045023838329559834,0.4983437985265697,0.4384415919103399,-0.3620442348376701,0.6365165109758922,-0.1287474347664372,0.8531052252287611,0.8432712267986973,-0.23296860748546275,0.7983510364320339,-0.4296421047462848,0.8793034606484632,0.7794999652828914,-0.8189585006023937,-0.17183439330791805,0.879431984410641,-0.8364249678614706,-0.18067255486953207
MCHP,0.569169869725948,0.7118775341499506,0.35567019201166455,0.8113304111955773,0.011666081758087572,0.6167437698189562,-0.15836778191250503,0.6243274682229116,0.5371246219398567,0.5215189844480616,-0.4416167461525746,0.3802988995843742,0.6614043504434446,0.6861522325121284,0.44500629220551075,-0.0838634050790197,-0.0681668579551283,0.383493956561484,0.3313668852250686,0.41769645002622147,0.0693215143493903,0.17032168240483678,0.33999242100747695,0.38966643929456835,0.3999547236149628,0.2317379806245786,0.275784295709617,0.43805603745522226,0.4629895750000471,0.2617930789264673,0.45944697344563373,0.5529097586178608,0.19683088848038974,0.44509841637140424,0.21102353382558975,0.39967791202800557,-0.15536093211892565,-0.08621409758021205,-0.07302999739607034,0.49562567036363053,0.6507298138169627,0.6377377181860182,0.5610103028332394,-0.338991898094752,0.2706200406908601,0.2777608045291694,0.028631300791715702,0.7512144962294521,0.07977781613115088,0.28634195289396946,0.3121166515544132,0.4041319892815392,-0.16436864966065767,-0.1256527585192596,-0.21969726768080441,0.3827676557989775,0.1659980932578634,0.4971744129317817,0.16930205983506727,0.4245464800904084,1.0,0.2277649693315384,0.3033239129543805,0.4059118538264707,0.3511193230198154,-0.2029158098513528,0.641186217646855,0.37995848734045634,0.3120914027552075,0.5244467137452786,0.4299282566062765,0.7993537275376702,0.45901716110293034,0.6736905391718148,0.27507561296728145,0.45811661688503585,0.35774789588663436,0.4743158784507088,-0.02414603077011218,0.17696140507105385,0.17607042543683474,0.5263226387970652,-0.07373267832748218,-0.007616714550132928,0.0292843878933741,0.24060335161285554,-0.05103407958932335,0.34502926313372073,0.4294476577715071,-0.19412353611709704,0.6809224376526857,0.4634488371765521,0.26989792242233884,0.18301632308917115,-0.08882727553563327,0.44719971199511527,0.5016442753434643,-0.2359917202958408,0.4386001679984449
MDLZ,0.5750397766914858,0.31042788383167647,0.16049889410517615,0.5138549789683671,-0.2241021142075325,-0.07409586171396769,-0.04819590949596224,0.38783017458360364,0.31713001099664906,0.521873312034371,-0.5026439874522244,0.3761823233742545,0.5696522921939582,0.5286468605782687,0.29679911768127915,0.6027063880649083,0.3559209560898231,0.33033435103045633,-0.07464866193052602,0.31333668293376166,-0.059567739794714025,-0.2375224638551268,0.32867534072730886,0.1730726760586512,0.46002826296358384,0.16477926753267064,0.029941988266481347,0.3151865895809113,0.3736350494960513,0.28576415214076495,0.13537497177688215,0.4009355692636253,0.3160555832013516,0.5419340479082811,0.3755984917648114,0.08310439942372908,-0.25912741395999744,0.029900338385552925,-0.3702318457900525,0.3598343019969095,0.5958240811815727,0.6034012403146453,-0.05021216262518911,-0.3662929926917359,0.34268844652401764,0.3504741529757262,0.0036585721691355655,0.46021145463746377,0.10289843577029592,0.21881703475752134,0.16720429326803563,0.7350303671989669,-0.3650749033620682,-0.1873891313664229,0.019103677310105118,0.20562868596822545,-0.1518761410995167,0.39646723154937596,0.44256952490379775,0.2579399081007916,0.2277649693315384,1.0,0.3770468472329824,0.3996119438865753,0.9079166178310963,-0.2809229092825957,0.37137830325581245,0.4995228457403914,0.3281049233505946,0.3601196696316654,0.3669172343260829,0.2097036908790234,-0.005037235797437104,0.37748193031601623,0.6152599578425653,0.2915177568860758,-0.10249563914921132,0.17896786926520175,-0.5508531548392335,0.7692333604296451,-0.1552553785570768,-0.2254765621448684,-0.052411311342977704,-0.33090555870286964,0.1837505476506972,0.39383591322544925,-0.39978259480114875,0.2140199097043742,-0.0009086523265388601,-0.30915069703271336,0.26389780440895017,0.12875250968756657,0.3935547147827114,0.40632611083090064,-0.11361704352389512,0.047260233671345166,0.3421053460924377,-0.04060207261697099,-0.19589109660877346
MELI,0.7115021433244346,0.6476997775392787,0.6280744234361942,0.3775927445030462,-0.223737205941727,0.42752842164147487,-0.6127330001012051,0.2882419409703957,0.6894623105016564,0.7229469611157041,-0.11030364087162178,0.7233587107399121,0.591062524294879,0.36625077255605837,0.6259929299073613,-0.10010168499592209,-0.38479736266051734,0.8292746218758413,0.4240164242682695,0.8112533790282447,0.44904906580828846,0.3476986267907288,0.5862789260484847,0.6749650470532084,0.7641207231722801,0.7325187957636157,0.3553892863208829,0.05777405550102392,-0.11092169442702522,0.6132377811920825,0.6145170727567663,0.5003515515501582,-0.35564472635754074,-0.15788696502606497,0.21301386942207912,-0.14736566315693106,-0.7828311156232076,-0.5198438909429616,0.3825400506641907,0.7080068561608532,0.7364844127183173,0.22396087607354745,-0.12734486921231644,-0.6636202713928174,0.6944664424948476,0.6921016276166855,-0.6441386100083998,0.29603625764040825,-0.4676340295443397,0.7085650930244517,0.7215499660821352,0.33067098830860925,-0.7429015286404937,-0.4999654256176362,-0.5367539178457487,0.5736272151568206,-0.39308116909486407,0.7155855165258297,0.6417970886111446,0.7084917878664181,0.3033239129543805,0.3770468472329824,1.0,0.7458412080746132,0.47322717582356993,-0.7357286200074318,0.43746225928067506,0.7308958516031189,0.8032460707360692,0.6164571445137557,0.690360666670882,0.48756557465693595,0.6037915125879654,0.3361778679527458,0.6399972593632564,0.6939654787479286,-0.040178312652386215,0.6516125339736815,0.25375381447227213,-0.15852873884484014,-0.47475021080466734,0.04833639598812086,0.5843002630077023,0.1303757080041841,-0.06219020362776121,0.7870249327421488,-0.5213433369168534,0.7390311033202659,0.6591776276235854,0.02569477064961547,0.5448517469857245,-0.341436467278768,0.6366794045506734,0.5908297475388881,-0.6885728132763658,0.09523434642340754,0.7249020684081237,-0.573105772730477,-0.206487064940942
META,0.9344933880817696,0.7597014414511701,0.909902487465676,0.2802562049924297,0.05658878970590705,0.4171132386268598,-0.8698054229341349,0.2779078130176374,0.9272856592036115,0.9011134937785887,-0.02113658181963782,0.954031671753773,0.6303530511650085,0.34857838143184106,0.9492213461788018,-0.1411790114563748,-0.46752510037929634,0.9153055677844653,0.6817257718713239,0.9613512140812543,0.7277913687002258,0.5148215258682707,0.8302796148717341,0.9025379354005438,0.9729086748117968,0.8813591639636493,0.634142571938002,0.4147509039839355,0.15258995470791897,0.8599484052907823,0.7059044510725444,0.7666875307065074,-0.5390385163251179,-0.21373765693743965,0.4458656203166045,-0.28073184780625887,-0.8997288734188533,-0.6381864276315222,0.4482151255545928,0.9207718649563347,0.8026637581613327,0.39045394605647177,-0.29685386036404404,-0.8536687043533535,0.9483921711825074,0.9492933600779937,-0.6237861687665338,0.20479307373517383,-0.6865834681225553,0.8349592166336167,0.8839388394547726,0.6575829990443495,-0.8937151695378757,-0.803488736341001,-0.8555026720358881,0.8302030133944664,-0.6820983900449946,0.9416904976178094,0.8117489173961489,0.876357888912447,0.4059118538264707,0.3996119438865753,0.7458412080746132,1.0,0.5473347256114424,-0.9292076013624737,0.7917055030160695,0.9555746607484124,0.8821933087945578,0.8412153514072841,0.978405317840053,0.7399176085074618,0.7848806550911764,0.6104116375831665,0.8653034756814431,0.9431067623614033,0.21320665711616493,0.8981759613173781,0.21915212792440583,-0.16013634477851815,-0.732138761115657,-0.18569210516170534,0.48014523606749293,0.1603051847979766,-0.4514610332921386,0.8582712987764859,-0.3707663722661766,0.9364263257986082,0.7675679066827982,-0.3418299386044388,0.8365038595607815,-0.4648789062980576,0.9402349905848182,0.8805136296779559,-0.8807366978846193,-0.2612157339823246,0.9004283045532108,-0.8252971819790367,-0.3940070857820289
